_id;Caráter PBOM;Serviço PBOM;UF PBOM;Município PBOM;Município-UF;Frequência PBOM;Medida da Freq. PBOM;Classe PBOM;Latitude Decimal PBOM;Longitude Decimal PBOM;Latitude GMS PBOM;Longitude GMS PBOM;Latitude Decimal;Longitude Decimal;ERP PBOM;Altura da Torre PBOM;Categoria da Estação PBOM
57dbac62ec967;Primário;OM;MG;Itapagipe;Itapagipe - MG;1590;KHz;C;-19.908611111111;-49.381388888889;19S54 31;49W22 53;-19.908611111111;-49.381388888889;;50;
57dbac62f08a8;Primário;OM;MG;Itapecerica;Itapecerica - MG;1580;KHz;C;-20.466666666667;-45.116666666667;20S28 00;45W07 00;-20.466666666667;-45.116666666667;;55;
57dbac63005b3;Primário;OM;MG;Itaúna;Itaúna - MG;1520;KHz;B;-20.066666666667;-44.583333333333;20S04 00;44W34 60;-20.066666666667;-44.583333333333;;50;
57dbac6304703;Primário;OM;MG;Ituiutaba;Ituiutaba - MG;710;KHz;C;-18.976388888889;-49.505555555556;18S58 35;49W30 20;-18.976388888889;-49.505555555556;;117;
57dbac6309069;Primário;OM;MG;Ituiutaba;Ituiutaba - MG;1240;KHz;C;-18.976388888889;-49.505555555556;18S58 35;49W30 20;-18.976388888889;-49.505555555556;;61;
57dbac630d9b8;Primário;OM;MG;Ituiutaba;Ituiutaba - MG;1470;KHz;C;-18.983333333333;-49.466666666667;18S58 60;49W28 00;-18.983333333333;-49.466666666667;;51;
57dbac63118a8;Primário;OM;MG;Iturama;Iturama - MG;770;KHz;C;-19.716666666667;-50.2;19S43 00;50W12 00;-19.716666666667;-50.2;;105;
57dbac6315b44;Primário;OM;MG;Iturama;Iturama - MG;1430;KHz;C;-19.75;-50.2;19S45 00;50W12 00;-19.75;-50.2;;56;
57dbac631ae6a;Primário;OM;MG;Jacutinga;Jacutinga - MG;1010;KHz;B;-22.273055555556;-46.603333333333;22S16 23;46W36 12;-22.273055555556;-46.603333333333;;63;
57dbac631ef88;Primário;OM;MG;Janaúba;Janaúba - MG;1380;KHz;C;-15.829444444444;-43.291111111111;15S49 46;43W17 28;-15.829444444444;-43.291111111111;;48;
57dbac6323114;Primário;OM;MG;Janaúba;Janaúba - MG;1450;KHz;C;-15.8;-43.316666666667;15S48 00;43W19 00;-15.8;-43.316666666667;;55;
57dbac632a1c5;Primário;OM;MG;Jequitinhonha;Jequitinhonha - MG;890;KHz;B;-16.433333333333;-41;16S25 60;41W00 00;-16.433333333333;-41;;72;
57dbac632e234;Primário;OM;MG;Joaíma;Joaíma - MG;1520;KHz;C;-16.65;-41.016666666667;16S38 60;41W01 00;-16.65;-41.016666666667;;55;
57dbac6330a93;Primário;OM;MG;João Monlevade;João Monlevade - MG;590;KHz;B;-19.82175;-43.172694444444;19S49 18;43W10 22;-19.82175;-43.172694444444;;100;
57dbac6334b15;Primário;OM;MG;João Pinheiro;João Pinheiro - MG;680;KHz;C;-17.683888888889;-46.202222222222;17S41 02;46W12 08;-17.683888888889;-46.202222222222;;110;
57dbac6339347;Primário;OM;MG;Juiz de Fora;Juiz de Fora - MG;730;KHz;B;-21.778611111111;-43.4;21S46 43;43W23 60;-21.778611111111;-43.4;;94;
57dbac633d544;Primário;OM;MG;Juiz de Fora;Juiz de Fora - MG;910;KHz;B;-21.75433;-43.32608;21S45 16;43W19 34;-21.75433;-43.32608;;99;Principal
57dbac63413cc;Primário;OM;MG;Juiz de Fora;Juiz de Fora - MG;1010;KHz;B;-21.759166666667;-43.3125;21S45 33;43W18 45;-21.759166666667;-43.3125;;75;
57dbac634548a;Primário;OM;MG;Juiz de Fora;Juiz de Fora - MG;1080;KHz;B;-21.722638888889;-43.320194444444;21S43 22;43W19 13;-21.722638888889;-43.320194444444;;91;Principal
57dbac6349627;Primário;OM;MG;Lagoa da Prata;Lagoa da Prata - MG;790;KHz;B;-20.016666666667;-45.55;20S01 00;45W32 60;-20.016666666667;-45.55;;74;
57dbac634ded2;Primário;OM;MG;Lagoa Formosa;Lagoa Formosa - MG;650;KHz;B;-18.783333333333;-46.416666666667;18S46 60;46W25 00;-18.783333333333;-46.416666666667;;99;
57dbac635271a;Primário;OM;MG;Lambari;Lambari - MG;1590;KHz;C;-21.966666666667;-45.366666666667;21S58 00;45W22 00;-21.966666666667;-45.366666666667;;55;
57dbac6356749;Primário;OM;MG;Lavras;Lavras - MG;770;KHz;C;-21.25;-45;21S15 00;45W00 00;-21.25;-45;;74;
57dbac635a917;Primário;OM;MG;Lavras;Lavras - MG;1530;KHz;B;-21.245277777778;-44.999722222222;21S14 43;44W59 59;-21.245277777778;-44.999722222222;;55;
57dbac635d1d4;Primário;OM;MG;Leopoldina;Leopoldina - MG;1560;KHz;C;-21.535277777778;-42.645833333333;21S32 07;42W38 45;-21.535277777778;-42.645833333333;;55;Principal
57dbac6361857;Primário;OM;MG;Machado;Machado - MG;760;KHz;C;-21.675277777778;-45.906944444444;21S40 31;45W54 25;-21.675277777778;-45.906944444444;;95;
57dbac636579b;Primário;OM;MG;Manhuaçu;Manhuaçu - MG;1090;KHz;C;-20.273333333333;-42.056944444444;20S16 24;42W03 25;-20.273333333333;-42.056944444444;;105;
57dbac636968c;Primário;OM;MG;Manhuaçu;Manhuaçu - MG;710;KHz;B;-20.254722222222;-42.048055555556;20S15 17;42W02 53;-20.254722222222;-42.048055555556;;110;
57dbac636df49;Primário;OM;MG;Manhumirim;Manhumirim - MG;780;KHz;B;-20.33516;-41.97784;20S20 07;41W58 40;-20.33516;-41.97784;;96;Principal
57dbac6371e00;Primário;OM;MG;Mantena;Mantena - MG;790;KHz;C;-18.78;-41.001111111111;18S46 48;41W00 04;-18.78;-41.001111111111;;95;
57dbac637584c;Primário;OM;MG;Marilac;Marilac - MG;1490;KHz;C;-18.5;-42.083333333333;18S30 00;42W04 60;-18.5;-42.083333333333;;50;
57dbac637bb32;Primário;OM;MG;Matipó;Matipó - MG;1310;KHz;C;-20.283888888889;-42.341111111111;20S17 02;42W20 28;-20.283888888889;-42.341111111111;;55;
57dbac637dede;Primário;OM;MG;Matozinhos;Matozinhos - MG;1460;KHz;C;-19.566666666667;-44.083333333333;19S34 00;44W04 60;-19.566666666667;-44.083333333333;;55;
57dbac6380786;Primário;OM;MG;Minas Novas;Minas Novas - MG;820;KHz;B;-17.223333333333;-42.616388888889;17S13 24;42W36 59;-17.223333333333;-42.616388888889;;75;
57dbac6384120;Primário;OM;MG;Monsenhor Paulo;Monsenhor Paulo - MG;1310;KHz;C;-21.75;-45.55;21S45 00;45W32 60;-21.75;-45.55;;57;
57dbac6386417;Primário;OM;MG;Montalvânia;Montalvânia - MG;1070;KHz;C;-14.4;-44.383333333333;14S24 00;44W22 60;-14.4;-44.383333333333;;59;
57dbac638cc7d;Primário;OM;MG;Monte Azul;Monte Azul - MG;1330;KHz;C;-15.15;-42.883333333333;15S09 00;42W52 60;-15.15;-42.883333333333;;57;
57dbac638f4f2;Primário;OM;MG;Monte Carmelo;Monte Carmelo - MG;1550;KHz;C;-18.733333333333;-47.5;18S43 60;47W30 00;-18.733333333333;-47.5;;48;
57dbac639336a;Primário;OM;MG;Monte Santo de Minas;Monte Santo de Minas - MG;1530;KHz;C;-21.183333333333;-46.983333333333;21S10 60;46W58 60;-21.183333333333;-46.983333333333;;48;Principal
57dbac639b1da;Primário;OM;MG;Montes Claros;Montes Claros - MG;670;KHz;B;-16.678611111111;-43.851111111111;16S40 43;43W51 04;-16.678611111111;-43.851111111111;;96;
57dbac639f11b;Primário;OM;MG;Montes Claros;Montes Claros - MG;760;KHz;B;-16.65472;-43.81139;16S39 17;43W48 41;-16.65472;-43.81139;0;108;
57dbac63a305a;Primário;OM;MG;Muriaé;Muriaé - MG;870;KHz;B;-21.12114;-42.4006;21S07 16;42W24 02;-21.12114;-42.4006;;80;Principal
57dbac63a6e6f;Primário;OM;MG;Muriaé;Muriaé - MG;1140;KHz;B;-21.133333333333;-42.366666666667;21S07 60;42W22 00;-21.133333333333;-42.366666666667;;80;
57dbac63aa57b;Primário;OM;MG;Mutum;Mutum - MG;1030;KHz;C;-19.8;-41.438333333333;19S48 00;41W26 18;-19.8;-41.438333333333;;69;
57dbac63acc8c;Primário;OM;MG;Muzambinho;Muzambinho - MG;1070;KHz;C;-21.37611;-46.51972;21S22 34;46W31 11;-21.37611;-46.51972;;51;Principal
57dbac63b09e2;Primário;OM;MG;Nanuque;Nanuque - MG;1480;KHz;B;-17.833333333333;-40.35;17S49 60;40W21 00;-17.833333333333;-40.35;;52;
57dbac63b8411;Primário;OM;MG;Nova Lima;Nova Lima - MG;610;KHz;A;-20.00611;-43.9675;20S00 22;43W58 03;-20.00611;-43.9675;;123;Principal
57dbac63bcbd8;Primário;OM;MG;Nova Lima;Nova Lima - MG;1110;KHz;B;-19.99069;-43.83488;19S59 26;43W50 06;-19.99069;-43.83488;;66;Principal
57dbac63c083e;Primário;OM;MG;Nova Lima;Nova Lima - MG;1580;KHz;C;-19.985555555556;-43.846666666667;19S59 08;43W50 48;-19.985555555556;-43.846666666667;;52;
57dbac63c2f69;Primário;OM;MG;Nova Serrana;Nova Serrana - MG;910;KHz;C;-19.879819444444;-44.930194444444;19S52 47;44W55 49;-19.879819444444;-44.930194444444;;66;
57dbac63c6d9c;Primário;OM;MG;Oliveira;Oliveira - MG;1170;KHz;B;-20.753056;-44.771667;20S45 11;44W46 18;-20.753056;-44.771667;;65;
57dbac63cab58;Primário;OM;MG;Ouro Fino;Ouro Fino - MG;680;KHz;B;-22.283333333333;-46.366666666667;22S16 60;46W22 00;-22.283333333333;-46.366666666667;;80;
57dbac63ce426;Primário;OM;MG;Ouro Fino;Ouro Fino - MG;1510;KHz;C;-22.283333333333;-46.366666666667;22S16 60;46W22 00;-22.283333333333;-46.366666666667;;55;
57dbac63d0b18;Primário;OM;MG;Ouro Preto;Ouro Preto - MG;1120;KHz;B;-20.38128;-43.48386;20S22 53;43W29 02;-20.38128;-43.48386;;60;Principal
57dbac63d509e;Primário;OM;MG;Pará de Minas;Pará de Minas - MG;640;KHz;B;-19.881111111111;-44.591388888889;19S52 52;44W35 29;-19.881111111111;-44.591388888889;;108;
57dbac63d8eaa;Primário;OM;MG;Paracatu;Paracatu - MG;870;KHz;B;-17.231666666667;-46.880277777778;17S13 54;46W52 49;-17.231666666667;-46.880277777778;;82;
57dbac63dca8f;Primário;OM;MG;Paracatu;Paracatu - MG;1240;KHz;C;-17.216666666667;-46.866666666667;17S13 00;46W52 00;-17.216666666667;-46.866666666667;;73;
57dbac63decb8;Primário;OM;MG;Paraguaçu;Paraguaçu - MG;1460;KHz;C;-21.55;-45.733333333333;21S33 00;45W43 60;-21.55;-45.733333333333;;54;
57dbac63e1308;Primário;OM;MG;Paraisópolis;Paraisópolis - MG;1490;KHz;C;-22.55;-45.783333333333;22S33 00;45W46 60;-22.55;-45.783333333333;;55;
57dbac63e529d;Primário;OM;MG;Passa Quatro;Passa Quatro - MG;1190;KHz;B;-22.383333333333;-44.966666666667;22S22 60;44W58 00;-22.383333333333;-44.966666666667;;91;
57dbac63e97dc;Primário;OM;MG;Passos;Passos - MG;1230;KHz;B;-20.7275;-46.586111111111;20S43 39;46W35 10;-20.7275;-46.586111111111;;73;
57dbac63ed435;Primário;OM;MG;Passos;Passos - MG;1340;KHz;B;-20.716666666667;-46.616666666667;20S43 00;46W37 00;-20.716666666667;-46.616666666667;;56;
57dbac63f121a;Primário;OM;MG;Patos de Minas;Patos de Minas - MG;770;KHz;B;-18.933333333333;-46.516666666667;18S55 60;46W31 00;-18.933333333333;-46.516666666667;;96;
57dbac640153b;Primário;OM;MG;Patos de Minas;Patos de Minas - MG;1070;KHz;B;-18.624722222222;-46.477777777778;18S37 29;46W28 40;-18.624722222222;-46.477777777778;;78;
57dbac640593e;Primário;OM;MG;Patrocínio;Patrocínio - MG;560;KHz;C;-18.889166666667;-47.075277777778;18S53 21;47W04 31;-18.889166666667;-47.075277777778;;108;
57dbac640960e;Primário;OM;MG;Patrocínio;Patrocínio - MG;810;KHz;B;-18.881944444444;-47.073888888889;18S52 55;47W04 26;-18.881944444444;-47.073888888889;;87;
57dbac640d51f;Primário;OM;MG;Patrocínio;Patrocínio - MG;1340;KHz;C;-18.908333333333;-47.406666666667;18S54 30;47W24 24;-18.908333333333;-47.406666666667;;56;
57dbac640f776;Primário;OM;MG;Pedra Azul;Pedra Azul - MG;1570;KHz;C;-16;-41.283333333333;16S00 00;41W16 60;-16;-41.283333333333;;55;
57dbac6411e61;Primário;OM;MG;Pedro Leopoldo;Pedro Leopoldo - MG;1060;KHz;A;-19.78209;-43.98996;19S46 56;43W59 24;-19.78209;-43.98996;;142;Principal
57dbac6415c0f;Primário;OM;MG;Perdizes;Perdizes - MG;1430;KHz;B;-19.352222222222;-47.288888888889;19S21 08;47W17 20;-19.352222222222;-47.288888888889;;48;
57dbac641a1d6;Primário;OM;MG;Piranga;Piranga - MG;1570;KHz;C;-20.694166666667;-43.304722222222;20S41 39;43W18 17;-20.694166666667;-43.304722222222;;55;
57dbac641e60a;Primário;OM;MG;Pirapetinga;Pirapetinga - MG;1490;KHz;C;-21.65;-42.35;21S38 60;42W21 00;-21.65;-42.35;;55;
57dbac6422f48;Primário;OM;MG;Pirapora;Pirapora - MG;1240;KHz;B;-17.410833333333;-44.897777777778;17S24 39;44W53 52;-17.410833333333;-44.897777777778;;55;
57dbac64271a4;Primário;OM;MG;Pirapora;Pirapora - MG;1510;KHz;C;-17.35;-44.95;17S21 00;44W57 00;-17.35;-44.95;;55;
57dbac6431db1;Primário;OM;MG;Pompéu;Pompéu - MG;1510;KHz;C;-19.224444444444;-44.935277777778;19S13 28;44W56 07;-19.224444444444;-44.935277777778;;55;
57dbac6434601;Primário;OM;MG;Ponte Nova;Ponte Nova - MG;670;KHz;C;-20.417230555555;-42.878952777778;20S25 02;42W52 44;-20.417230555555;-42.878952777778;;80;Principal
57dbac64387ec;Primário;OM;MG;Ponte Nova;Ponte Nova - MG;790;KHz;B;-20.4175;-42.878055555556;20S25 03;42W52 41;-20.4175;-42.878055555556;;74;
57dbac643d07e;Primário;OM;MG;Porteirinha;Porteirinha - MG;640;KHz;B;-15.75;-43.033333333333;15S45 00;43W01 60;-15.75;-43.033333333333;;85;
57dbac644100a;Primário;OM;MG;Pouso Alegre;Pouso Alegre - MG;710;KHz;C;-22.233333333333;-45.933333333333;22S13 60;45W55 60;-22.233333333333;-45.933333333333;;78;
57dbac6444f71;Primário;OM;MG;Pouso Alegre;Pouso Alegre - MG;1530;KHz;C;-22.23616;-45.92668;22S14 10;45W55 36;-22.23616;-45.92668;;55;Principal
57dbac64490ee;Primário;OM;MG;Prata;Prata - MG;1420;KHz;C;-19.316666666667;-48.933333333333;19S19 00;48W55 60;-19.316666666667;-48.933333333333;;56;
57dbac644b433;Primário;OM;MG;Pratápolis;Pratápolis - MG;1490;KHz;C;-20.75;-46.866666666667;20S45 00;46W52 00;-20.75;-46.866666666667;;55;
57dbac644d6be;Primário;OM;MG;Presidente Olegário;Presidente Olegário - MG;1120;KHz;C;-18.416666666667;-46.416666666667;18S25 00;46W25 00;-18.416666666667;-46.416666666667;;58;
57dbac644ff0a;Primário;OM;MG;Raul Soares;Raul Soares - MG;1460;KHz;C;-20.08972;-42.47694;20S05 23;42W28 37;-20.08972;-42.47694;;55;Principal
57dbac645380b;Primário;OM;MG;Ribeirão das Neves;Ribeirão das Neves - MG;1530;KHz;C;-19.766944444444;-44.086666666667;19S46 01;44W05 12;-19.766944444444;-44.086666666667;;55;
57dbac64560e9;Primário;OM;MG;Rio Paranaíba;Rio Paranaíba - MG;1380;KHz;C;-19.183333333333;-46.25;19S10 60;46W15 00;-19.183333333333;-46.25;;55;
57dbac645a2f8;Primário;OM;MG;Rio Pomba;Rio Pomba - MG;1530;KHz;C;-21.274722222222;-43.179166666667;21S16 29;43W10 45;-21.274722222222;-43.179166666667;;55;
57dbac645cb6e;Primário;OM;MG;Sacramento;Sacramento - MG;870;KHz;C;-19.866666666667;-47.433333333333;19S52 00;47W25 60;-19.866666666667;-47.433333333333;;77;
57dbac646108d;Primário;OM;MG;Salinas;Salinas - MG;1310;KHz;B;-16.166666666667;-42.3;16S10 00;42W17 60;-16.166666666667;-42.3;;48;
57dbac6465133;Primário;OM;MG;Salinas;Salinas - MG;1460;KHz;C;-16.166666666667;-42.3;16S10 00;42W17 60;-16.166666666667;-42.3;;56;
57dbac64674a8;Primário;OM;MG;Santa Bárbara;Santa Bárbara - MG;1390;KHz;C;-19.966666666667;-43.416666666667;19S58 00;43W25 00;-19.966666666667;-43.416666666667;;114;
57dbac6469d29;Primário;OM;MG;Santa Luzia;Santa Luzia - MG;1490;KHz;C;-19.769722222222;-43.851388888889;19S46 11;43W51 05;-19.769722222222;-43.851388888889;;55;
57dbac646dd62;Primário;OM;MG;Santa Rita do Sapucaí;Santa Rita do Sapucaí - MG;1550;KHz;C;-22.216666666667;-45.633333333333;22S13 00;45W37 60;-22.216666666667;-45.633333333333;;55;
57dbac6471c7c;Primário;OM;MG;Santa Vitória;Santa Vitória - MG;1440;KHz;C;-18.85;-50.13;18S51 00;50W07 48;-18.85;-50.13;;66;
57dbac64753de;Primário;OM;MG;Santo Antônio do Amparo;Santo Antônio do Amparo - MG;1560;KHz;C;-20.95;-44.933333333333;20S56 60;44W55 60;-20.95;-44.933333333333;;55;
57dbac6477bf6;Primário;OM;MG;Santos Dumont;Santos Dumont - MG;1580;KHz;C;-21.47306;-43.54056;21S28 23;43W32 26;-21.47306;-43.54056;;55;
57dbac647b278;Primário;OM;MG;São Francisco;São Francisco - MG;1460;KHz;C;-15.95;-44.866666666667;15S56 60;44W52 00;-15.95;-44.866666666667;;55;
57dbac647d4fa;Primário;OM;MG;São Gonçalo do Sapucaí;São Gonçalo do Sapucaí - MG;1480;KHz;C;-21.883333333333;-45.6;21S52 60;45W36 00;-21.883333333333;-45.6;;55;
57dbac647f779;Primário;OM;MG;São Gotardo;São Gotardo - MG;1470;KHz;C;-19.233333333333;-46.05;19S13 60;46W02 60;-19.233333333333;-46.05;;55;
57dbac6481f8b;Primário;OM;MG;São João del Rei;São João del Rei - MG;970;KHz;B;-21.115;-44.238888888889;21S06 54;44W14 20;-21.115;-44.238888888889;;80;
57dbac6485901;Primário;OM;MG;São João Evangelista;São João Evangelista - MG;1570;KHz;C;-18.516666666667;-42.766666666667;18S31 00;42W46 00;-18.516666666667;-42.766666666667;;55;
57dbac64911f6;Primário;OM;MG;São Lourenço;São Lourenço - MG;1520;KHz;C;-22.116666666667;-45.05;22S07 00;45W02 60;-22.116666666667;-45.05;;48;
57dbac649488d;Primário;OM;MG;São Sebastião do Paraíso;São Sebastião do Paraíso - MG;820;KHz;C;-20.916666666667;-47;20S55 00;47W00 00;-20.916666666667;-47;;65;
57dbac6498f2c;Primário;OM;MG;São Sebastião do Paraíso;São Sebastião do Paraíso - MG;1390;KHz;B;-20.916944444444;-46.991388888889;20S55 01;46W59 29;-20.916944444444;-46.991388888889;;65;
57dbac649c834;Primário;OM;MG;Serra do Salitre;Serra do Salitre - MG;1050;KHz;C;-19.116666666667;-46.683333333333;19S07 00;46W40 60;-19.116666666667;-46.683333333333;;59;
57dbac649f10d;Primário;OM;MG;Sete Lagoas;Sete Lagoas - MG;1300;KHz;B;-19.466666666667;-44.25;19S28 00;44W15 00;-19.466666666667;-44.25;;68;
57dbac64a38b4;Primário;OM;MG;Sete Lagoas;Sete Lagoas - MG;1420;KHz;B;-19.459166666667;-44.252222222222;19S27 33;44W15 08;-19.459166666667;-44.252222222222;;55;
57dbac64a72c9;Primário;OM;MG;Simonésia;Simonésia - MG;1480;KHz;C;-20.123888888889;-42.001388888889;20S07 26;42W00 05;-20.123888888889;-42.001388888889;;55;
57dbac64a9688;Primário;OM;MG;Taiobeiras;Taiobeiras - MG;1390;KHz;C;-15.816666666667;-42.233333333333;15S49 00;42W13 60;-15.816666666667;-42.233333333333;;56;
57dbac64abf95;Primário;OM;MG;Teófilo Otoni;Teófilo Otoni - MG;910;KHz;B;-17.842997222222;-41.518216666667;17S50 35;41W31 06;-17.842997222222;-41.518216666667;;86;
57dbac64b0031;Primário;OM;MG;Teófilo Otoni;Teófilo Otoni - MG;1320;KHz;B;-17.68333;-41.46861;17S40 60;41W28 07;-17.68333;-41.46861;;64;Principal
57dbac64b49d2;Primário;OM;MG;Timóteo;Timóteo - MG;650;KHz;B;-19.526944444444;-42.660833333333;19S31 37;42W39 39;-19.526944444444;-42.660833333333;;125;
57dbac64b913f;Primário;OM;MG;Tiradentes;Tiradentes - MG;1480;KHz;B;-21.116666666667;-44.183333333333;21S07 00;44W10 60;-21.116666666667;-44.183333333333;;55;
57dbac64bd28c;Primário;OM;MG;Tocantins;Tocantins - MG;1470;KHz;C;-21.183333333333;-43.016666666667;21S10 60;43W01 00;-21.183333333333;-43.016666666667;;55;
57dbac64bfb7e;Primário;OM;MG;Três Corações;Três Corações - MG;1540;KHz;B;-21.685555555556;-45.231666666667;21S41 08;45W13 54;-21.685555555556;-45.231666666667;;48;
57dbac64c34d6;Primário;OM;MG;Três Marias;Três Marias - MG;1460;KHz;C;-18.2;-45.233333333333;18S11 60;45W13 60;-18.2;-45.233333333333;;55;
57dbac64c5d73;Primário;OM;MG;Três Pontas;Três Pontas - MG;1240;KHz;B;-21.366666666667;-45.516666666667;21S22 00;45W31 00;-21.366666666667;-45.516666666667;;73;
57dbac64c9ac2;Primário;OM;MG;Tupaciguara;Tupaciguara - MG;850;KHz;B;-18.586194444444;-48.704888888889;18S35 10;48W42 18;-18.586194444444;-48.704888888889;;63;
57dbac64cd9f8;Primário;OM;MG;Tupaciguara;Tupaciguara - MG;1050;KHz;C;-18.583333333333;-48.7;18S34 60;48W42 00;-18.583333333333;-48.7;;57;
57dbac64d1342;Primário;OM;MG;Turmalina;Turmalina - MG;1470;KHz;C;-17.25;-42.716666666667;17S15 00;42W43 00;-17.25;-42.716666666667;;55;
57dbac64d3a99;Primário;OM;MG;Ubá;Ubá - MG;810;KHz;B;-21.122;-42.935777777778;21S07 19;42W56 09;-21.122;-42.935777777778;;98;Principal
57dbac64d777c;Primário;OM;MG;Ubá;Ubá - MG;1240;KHz;B;-21.10875;-42.96975;21S06 32;42W58 11;-21.10875;-42.96975;;51;
57dbac64db54e;Primário;OM;MG;Ubá;Ubá - MG;1590;KHz;C;-21.119444444444;-42.936111111111;21S07 10;42W56 10;-21.119444444444;-42.936111111111;;55;
57dbac64dfbfd;Primário;OM;MG;Uberaba;Uberaba - MG;540;KHz;B;-19.75;-47.933333333333;19S45 00;47W55 60;-19.75;-47.933333333333;;111;
57dbac64e282e;Primário;OM;MG;Uberaba;Uberaba - MG;630;KHz;C;-19.75;-47.933333333333;19S45 00;47W55 60;-19.75;-47.933333333333;;116;
57dbac64e6da7;Primário;OM;MG;Uberaba;Uberaba - MG;670;KHz;C;-19.735;-47.895555555556;19S44 06;47W53 44;-19.735;-47.895555555556;;80;
57dbac64f36ab;Primário;OM;MG;Uberlândia;Uberlândia - MG;580;KHz;B;-18.8425;-48.254722222222;18S50 33;48W15 17;-18.8425;-48.254722222222;;130;
57dbac6503165;Primário;OM;MG;Uberlândia;Uberlândia - MG;780;KHz;C;-18.957222222222;-48.325555555556;18S57 26;48W19 32;-18.957222222222;-48.325555555556;;96;
57dbac6507003;Primário;OM;MG;Uberlândia;Uberlândia - MG;1020;KHz;B;-18.941944444444;-48.24;18S56 31;48W14 24;-18.941944444444;-48.24;;79;
57dbac650b476;Primário;OM;MG;Uberlândia;Uberlândia - MG;1390;KHz;B;-18.916666666667;-48.283333333333;18S55 00;48W16 60;-18.916666666667;-48.283333333333;;79;
57dbac650fa7c;Primário;OM;MG;Uberlândia;Uberlândia - MG;1290;KHz;B;-18.901666666667;-48.301111111111;18S54 06;48W18 04;-18.901666666667;-48.301111111111;;81;
57dbac6514550;Primário;OM;MG;Uberlândia;Uberlândia - MG;1330;KHz;C;-18.916666666667;-48.283333333333;18S55 00;48W16 60;-18.916666666667;-48.283333333333;;54;
57dbac6516c41;Primário;OM;MG;Uberlândia;Uberlândia - MG;1210;KHz;B;-18.851944444444;-48.308888888889;18S51 07;48W18 32;-18.851944444444;-48.308888888889;;79;
57dbac651acbc;Primário;OM;MG;Uberlândia;Uberlândia - MG;1570;KHz;C;-18.916666666667;-48.283333333333;18S55 00;48W16 60;-18.916666666667;-48.283333333333;;53;
57dbac651d5f9;Primário;OM;MG;Unaí;Unaí - MG;650;KHz;C;-16.338611111111;-46.900833333333;16S20 19;46W54 03;-16.338611111111;-46.900833333333;;138;
57dbac6521eb2;Primário;OM;MG;Varginha;Varginha - MG;1210;KHz;B;-21.55;-45.433333333333;21S33 00;45W25 60;-21.55;-45.433333333333;;84;
57dbac6525e7f;Primário;OM;MG;Várzea da Palma;Várzea da Palma - MG;1590;KHz;B;-17.721944444444;-44.744166666667;17S43 19;44W44 39;-17.721944444444;-44.744166666667;;49;
57dbac652a6ed;Primário;OM;MG;Vazante;Vazante - MG;1310;KHz;B;-17.989722222222;-46.907777777778;17S59 23;46W54 28;-17.989722222222;-46.907777777778;;48;
57dbac652e0c2;Primário;OM;MG;Veríssimo;Veríssimo - MG;1510;KHz;C;-19.7;-48.316666666667;19S41 60;48W19 00;-19.7;-48.316666666667;;55;
57dbac65309c7;Primário;OM;MG;Vespasiano;Vespasiano - MG;1250;KHz;B;-19.691944444444;-43.9525;19S41 31;43W57 09;-19.691944444444;-43.9525;;96;
57dbac653952e;Primário;OM;MG;Viçosa;Viçosa - MG;1550;KHz;C;-20.753888888889;-42.881944444444;20S45 14;42W52 55;-20.753888888889;-42.881944444444;;50;
57dbac653be22;Primário;OM;MG;Visconde do Rio Branco;Visconde do Rio Branco - MG;920;KHz;B;-21.030277777778;-42.836388888889;21S01 49;42W50 11;-21.030277777778;-42.836388888889;;78;
57dbac654006a;Primário;OM;MG;Visconde do Rio Branco;Visconde do Rio Branco - MG;1300;KHz;C;-21.010277777778;-42.840555555556;21S00 37;42W50 26;-21.010277777778;-42.840555555556;;115;
57dbac6542903;Primário;OM;MS;Amambaí;Amambaí - MS;1520;KHz;C;-23.1;-55.25;23S06 00;55W15 00;-23.1;-55.25;;55;
57dbac6546c62;Primário;OM;MS;Anastácio;Anastácio - MS;710;KHz;C;-20.55;-55.783333333333;20S33 00;55W46 60;-20.55;-55.783333333333;;105;
57dbac6549b9c;Primário;OM;MS;Aparecida do Taboado;Aparecida do Taboado - MS;1570;KHz;C;-20.055;-51.145277777778;20S03 18;51W08 43;-20.055;-51.145277777778;;48;
57dbac654dfc0;Primário;OM;MS;Aquidauana;Aquidauana - MS;1020;KHz;B;-20.45;-55.75;20S26 60;55W45 00;-20.45;-55.75;;48;
57dbac65520aa;Primário;OM;MS;Aquidauana;Aquidauana - MS;1340;KHz;B;-20.461277777778;-55.780669444444;20S27 41;55W46 50;-20.461277777778;-55.780669444444;;50;
